Year,Multi_short,ODA,Share,full name,Donor
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.83,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Canada
2020,World Meteorological Organisation ,2.28,0.0%,World Meteorological Organisation ,Canada
2020,Commonwealth of Learning ,2.26,0.0%,Commonwealth of Learning ,Canada
2020,International Organisation for Migration ,1.81,0.0%,International Organisation for Migration ,Canada
2020,United Nations University (including Endowment Fund) ,1.74,0.0%,United Nations University (including Endowment Fund) ,Canada
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,1.74,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,Canada
2020,UNEP,1.34,0.0%,United Nations Environment Programme ,Canada
2020,United Nations Framework Convention on Climate Change ,1.08,0.0%,United Nations Framework Convention on Climate Change ,Canada
2020,Commonwealth Foundation ,1.06,0.0%,Commonwealth Foundation ,Canada
2020,International Telecommunications Union,0.86,0.0%,International Telecommunications Union,Canada
2020,World Trade Organisation - International Trade Centre ,0.83,0.0%,World Trade Organisation - International Trade Centre ,Canada
2020,International Agency for Research on Cancer,0.62,0.0%,International Agency for Research on Cancer,Canada
2020,International Renewable Energy Agency,0.58,0.0%,International Renewable Energy Agency,Canada
2020,"Inter-American Development Bank, Fund for Special Operations ",0.48,0.0%,"Inter-American Development Bank, Fund for Special Operations ",Canada
2020,Universal Postal Union ,0.37,0.0%,Universal Postal Union ,Canada
2020,Convention to Combat Desertification ,0.27,0.0%,Convention to Combat Desertification ,Canada
2020,United Nations Voluntary Fund for Victims of Torture ,0.05,0.0%,United Nations Voluntary Fund for Victims of Torture ,Canada
2020,International Network for Bamboo and Rattan ,0.03,0.0%,International Network for Bamboo and Rattan ,Canada
2020,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Canada
2020,AfDB,,,African Development Bank,Canada
2020,CTF,,,Clean Technology Fund,Canada
2021,IDA,340.41,0.6%,International Development Association ,Canada
2021,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",324.54,0.58%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Canada
2021,ADF,127.6,0.23%,African Development Fund ,Canada
2021,GAVI,80.43,0.14%,Global Alliance for Vaccines and Immunization ,Canada
2021,GEF-TF,44.04,0.08%,Global Environment Facility Trust Fund,Canada
2021,UN,42.1,0.07%,United Nations,Canada
2021,IFAD,40.22,0.07%,International Fund for Agricultural Development ,Canada
2021,AIIB,34.43,0.06%,Asian Infrastructure Investment Bank,Canada
2021,International Organisation of the Francophonie,34.36,0.06%,International Organisation of the Francophonie,Canada
2021,UNDP,32.17,0.06%,United Nations Development Programme ,Canada
2021,International Development Association - Multilateral Debt Relief Initiative,27.42,0.05%,International Development Association - Multilateral Debt Relief Initiative,Canada
2021,ADB,24.24,0.04%,Asian Development Bank,Canada
2021,CERF,23.65,0.04%,Central Emergency Response Fund,Canada
2021,WFP,20.11,0.04%,World Food Programme ,Canada
2021,UNRWA,20.11,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Canada
2021,CDB,16.37,0.03%,Caribbean Development Bank ,Canada
2021,UNICEF,13.03,0.02%,United Nations Children's Fund ,Canada
2021,UNFPA,12.55,0.02%,United Nations Population Fund ,Canada
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",11.98,0.02%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Canada
2021,GCF,11.73,0.02%,Green Climate Fund,Canada
2021,FAO,11.33,0.02%,Food and Agricultural Organisation,Canada
2021,Organization for Security and Co-operation in Europe,11.05,0.02%,Organization for Security and Co-operation in Europe,Canada
2021,United Nations Office of the High Commissioner for Refugees,10.13,0.02%,United Nations Office of the High Commissioner for Refugees,Canada
2021,World Health Organisation - core voluntary contributions account,10.04,0.02%,World Health Organisation - core voluntary contributions account,Canada
2021,CGIAR ,8.04,0.01%,CGIAR Fund,Canada
2021,International Labour Organisation - Assessed Contributions,6.63,0.01%,International Labour Organisation - Assessed Contributions,Canada
2021,Global Environment Facility - Least Developed Countries Fund,6.03,0.01%,Global Environment Facility - Least Developed Countries Fund,Canada
2021,Commonwealth Secretariat (ODA-eligible contributions only),5.53,0.01%,Commonwealth Secretariat (ODA-eligible contributions only),Canada
2021,United Nations Entity for Gender Equality and the Empowerment of Women,5.23,0.01%,United Nations Entity for Gender Equality and the Empowerment of Women,Canada
2021,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",5.01,0.01%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",Canada
2021,Joint United Nations Programme on HIV/AIDS ,4.02,0.01%,Joint United Nations Programme on HIV/AIDS ,Canada
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.54,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Canada
2021,UNEP,2.49,0.0%,United Nations Environment Programme ,Canada
