Year,Multi_short,ODA,Share,full name,Donor
2023,MLF-MP,1.05,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,New Zealand
2023,United Nations Mine Action Service ,0.92,0.0%,United Nations Mine Action Service ,New Zealand
2023,IFAD,0.92,0.0%,International Fund for Agricultural Development ,New Zealand
2023,Mekong River Commission ,0.61,0.0%,Mekong River Commission ,New Zealand
2023,UNDCO,0.61,0.0%,United Nations Development Coordination Office,New Zealand
2023,Commonwealth of Learning ,0.61,0.0%,Commonwealth of Learning ,New Zealand
2023,UNRWA,0.61,0.0%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,New Zealand
2023,Joint United Nations Programme on HIV/AIDS ,0.61,0.0%,Joint United Nations Programme on HIV/AIDS ,New Zealand
2023,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",0.49,0.0%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",New Zealand
2023,International Atomic Energy Agency - assessed contributions,0.37,0.0%,International Atomic Energy Agency - assessed contributions,New Zealand
2023,Commonwealth Foundation ,0.13,0.0%,Commonwealth Foundation ,New Zealand
2023,UNEP,0.1,0.0%,United Nations Environment Programme ,New Zealand
2023,CITES,0.09,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,New Zealand
2023,International Renewable Energy Agency,0.04,0.0%,International Renewable Energy Agency,New Zealand
2023,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,New Zealand
2023,Colombo Plan,0.02,0.0%,Colombo Plan,New Zealand
