Year,Multi_short,ODA,Share,Full Name,Donor
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.28,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Estonia
2023,UNICEF,0.22,0.0%,United Nations Children's Fund ,Estonia
2023,United Nations Office of the High Commissioner for Refugees,0.22,0.0%,United Nations Office of the High Commissioner for Refugees,Estonia
2023,Council of Europe,0.2,0.0%,Council of Europe,Estonia
2023,World Health Organisation - assessed contributions,0.19,0.0%,World Health Organisation - assessed contributions,Estonia
2023,FAO,0.18,0.0%,Food and Agricultural Organisation,Estonia
2023,UNRWA,0.17,0.0%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Estonia
2023,International Labour Organisation - Assessed Contributions,0.12,0.0%,International Labour Organisation - Assessed Contributions,Estonia
2023,CERF,0.11,0.0%,Central Emergency Response Fund,Estonia
2023,Organization for Security and Co-operation in Europe,0.1,0.0%,Organization for Security and Co-operation in Europe,Estonia
2023,"United Nations Educational, Scientific and Cultural Organisation",0.09,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Estonia
2023,WFP,0.09,0.0%,World Food Programme ,Estonia
2023,International Atomic Energy Agency - assessed contributions,0.08,0.0%,International Atomic Energy Agency - assessed contributions,Estonia
2023,International Institute for Democracy and Electoral Assistance ,0.08,0.0%,International Institute for Democracy and Electoral Assistance ,Estonia
2023,WOAH,0.06,0.0%,World Organisation for Animal Health,Estonia
2023,MLF-MP,0.06,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Estonia
2023,World Health Organisation - core voluntary contributions account,0.06,0.0%,World Health Organisation - core voluntary contributions account,Estonia
2023,IFAD,0.05,0.0%,International Fund for Agricultural Development ,Estonia
2023,World Meteorological Organisation ,0.03,0.0%,World Meteorological Organisation ,Estonia
2023,International Organisation for Migration ,0.03,0.0%,International Organisation for Migration ,Estonia
2023,International Telecommunications Union,0.02,0.0%,International Telecommunications Union,Estonia
2023,European and Mediterranean Plant Protection Organisation ,0.02,0.0%,European and Mediterranean Plant Protection Organisation ,Estonia
2023,International Renewable Energy Agency,0.01,0.0%,International Renewable Energy Agency,Estonia
2023,Universal Postal Union ,0.01,0.0%,Universal Postal Union ,Estonia
2023,United Nations Framework Convention on Climate Change ,0.01,0.0%,United Nations Framework Convention on Climate Change ,Estonia
2023,Convention to Combat Desertification ,0.0,0.0%,Convention to Combat Desertification ,Estonia
2023,CITES,0.0,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Estonia
2023,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.0,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Estonia
