Year,Multi_short,ODA,Share,full name,Donor
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),2.09,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Spain
2020,"European Union Institutions, Other",1.83,0.0%,"European Union Institutions, Other",Spain
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),1.45,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Spain
2020,International drug purchase facility,1.37,0.0%,International drug purchase facility,Spain
2020,"Organisation of Ibero-American States for Education, Science and Culture",0.93,0.0%,"Organisation of Ibero-American States for Education, Science and Culture",Spain
2020,Economic Community of West African States ,0.64,0.0%,Economic Community of West African States ,Spain
2020,UNFPA,0.61,0.0%,United Nations Population Fund ,Spain
2020,United Nations Entity for Gender Equality and the Empowerment of Women,0.55,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Spain
2020,International Agency for Research on Cancer,0.54,0.0%,International Agency for Research on Cancer,Spain
2020,"Other multilateral institutions, Other",0.42,0.0%,"Other multilateral institutions, Other",Spain
2020,International Renewable Energy Agency,0.41,0.0%,International Renewable Energy Agency,Spain
2020,United Nations Framework Convention on Climate Change ,0.4,0.0%,United Nations Framework Convention on Climate Change ,Spain
2020,Intergovernmental Panel on Climate Change ,0.24,0.0%,Intergovernmental Panel on Climate Change ,Spain
2020,Convention to Combat Desertification ,0.19,0.0%,Convention to Combat Desertification ,Spain
2020,United Nations Mine Action Service ,0.12,0.0%,United Nations Mine Action Service ,Spain
2020,Universal Postal Union ,0.1,0.0%,Universal Postal Union ,Spain
2020,World Meteorological Organisation ,0.07,0.0%,World Meteorological Organisation ,Spain
2020,International Institute for Democracy and Electoral Assistance ,0.03,0.0%,International Institute for Democracy and Electoral Assistance ,Spain
2020,UNIDIR,0.02,0.0%,United Nations Institute for Disarmament Research,Spain
2020,CEB,0.02,0.0%,Council of Europe Development Bank,Spain
2020,World Intellectual Property Organisation ,0.02,0.0%,World Intellectual Property Organisation ,Spain
2021,European Commission - Development Share of Budget,1160.71,2.06%,European Commission - Development Share of Budget,Spain
2021,European Commission - European Development Fund,337.33,0.6%,European Commission - European Development Fund,Spain
2021,IDA,136.62,0.24%,International Development Association ,Spain
2021,International Development Association - Multilateral Debt Relief Initiative,109.04,0.19%,International Development Association - Multilateral Debt Relief Initiative,Spain
2021,ADF,67.06,0.12%,African Development Fund ,Spain
2021,IFC,43.31,0.08%,International Finance Corporation ,Spain
