Year,Multi_short,ODA,Share,Full Name,Donor
2021,ADF,120.96,0.21%,African Development Fund ,Finland
2021,IFAD,79.25,0.14%,International Fund for Agricultural Development ,Finland
2021,European Commission - European Development Fund,67.95,0.12%,European Commission - European Development Fund,Finland
2021,IDA,59.91,0.11%,International Development Association ,Finland
2021,UNFPA,39.3,0.07%,United Nations Population Fund ,Finland
2021,GCF,26.74,0.05%,Green Climate Fund,Finland
2021,United Nations Entity for Gender Equality and the Empowerment of Women,22.63,0.04%,United Nations Entity for Gender Equality and the Empowerment of Women,Finland
2021,CERF,21.75,0.04%,Central Emergency Response Fund,Finland
2021,International Development Association - Multilateral Debt Relief Initiative,13.09,0.02%,International Development Association - Multilateral Debt Relief Initiative,Finland
2021,GEF-TF,10.12,0.02%,Global Environment Facility Trust Fund,Finland
2021,WFP,9.53,0.02%,World Food Programme ,Finland
2021,UNRWA,9.53,0.02%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Finland
2021,IBRD,9.02,0.02%,International Bank for Reconstruction and Development ,Finland
2021,AF,8.34,0.01%,Adaptation Fund,Finland
2021,UNICEF,8.34,0.01%,United Nations Children's Fund ,Finland
2021,United Nations Office of the High Commissioner for Refugees,8.34,0.01%,United Nations Office of the High Commissioner for Refugees,Finland
2021,IFC,6.85,0.01%,International Finance Corporation ,Finland
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),6.29,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Finland
2021,UN,5.6,0.01%,United Nations,Finland
2021,AfDB,4.36,0.01%,African Development Bank,Finland
2021,UNEP,3.08,0.01%,United Nations Environment Programme ,Finland
2021,United Nations Office of Co-ordination of Humanitarian Affairs ,2.98,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Finland
2021,World Health Organisation - core voluntary contributions account,2.82,0.01%,World Health Organisation - core voluntary contributions account,Finland
2021,World Trade Organisation - International Trade Centre ,2.38,0.0%,World Trade Organisation - International Trade Centre ,Finland
2021,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,2.38,0.0%,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,Finland
2021,Global Environment Facility - Least Developed Countries Fund,2.38,0.0%,Global Environment Facility - Least Developed Countries Fund,Finland
2021,UNDP,2.38,0.0%,United Nations Development Programme ,Finland
2021,Organization for Security and Co-operation in Europe,2.33,0.0%,Organization for Security and Co-operation in Europe,Finland
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",2.1,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Finland
2021,United Nations University (including Endowment Fund) ,2.03,0.0%,United Nations University (including Endowment Fund) ,Finland
2021,FAO,1.72,0.0%,Food and Agricultural Organisation,Finland
2021,World Health Organisation - assessed contributions,1.61,0.0%,World Health Organisation - assessed contributions,Finland
2021,Council of Europe,1.58,0.0%,Council of Europe,Finland
2021,MLF-MP,1.27,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Finland
2021,International Labour Organisation - Assessed Contributions,1.21,0.0%,International Labour Organisation - Assessed Contributions,Finland
2021,United Nations Peacebuilding Fund,1.19,0.0%,United Nations Peacebuilding Fund,Finland
2021,United Nations Office for Disaster Risk Reduction,1.19,0.0%,United Nations Office for Disaster Risk Reduction,Finland
2021,"United Nations Educational, Scientific and Cultural Organisation",0.89,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Finland
2021,African Tax Administration Forum,0.83,0.0%,African Tax Administration Forum,Finland
2021,International Vaccine Institute ,0.6,0.0%,International Vaccine Institute ,Finland
2021,International Institute for Democracy and Electoral Assistance ,0.6,0.0%,International Institute for Democracy and Electoral Assistance ,Finland
2021,UNIDO,0.57,0.0%,United Nations Industrial Development Organisation ,Finland
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.52,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Finland
2021,World Trade Organisation - Advisory Centre on WTO Law,0.36,0.0%,World Trade Organisation - Advisory Centre on WTO Law,Finland
2021,Asian Development Fund ,0.29,0.0%,Asian Development Fund ,Finland
2021,United Nations Research Institute for Social Development ,0.2,0.0%,United Nations Research Institute for Social Development ,Finland
2021,International Telecommunications Union,0.13,0.0%,International Telecommunications Union,Finland
2021,United Nations Framework Convention on Climate Change ,0.1,0.0%,United Nations Framework Convention on Climate Change ,Finland
2021,International Renewable Energy Agency,0.09,0.0%,International Renewable Energy Agency,Finland
2021,Universal Postal Union ,0.08,0.0%,Universal Postal Union ,Finland
2021,United Nations Office on Drugs and Crime ,0.07,0.0%,United Nations Office on Drugs and Crime ,Finland
2021,European and Mediterranean Plant Protection Organisation ,0.06,0.0%,European and Mediterranean Plant Protection Organisation ,Finland
2021,Convention to Combat Desertification ,0.04,0.0%,Convention to Combat Desertification ,Finland
2021,UNIDIR,0.02,0.0%,United Nations Institute for Disarmament Research,Finland
2021,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.02,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Finland
2021,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,0.01,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Finland
2021,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Finland
2021,AIIB,0.0,0.0%,Asian Infrastructure Investment Bank,Finland
2021,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Finland
2022,European Commission - Development Share of Budget,261.79,0.49%,European Commission - Development Share of Budget,Finland
2022,IDA,66.91,0.13%,International Development Association ,Finland
2022,European Commission - European Development Fund,47.1,0.09%,European Commission - European Development Fund,Finland
2022,UNFPA,37.3,0.07%,United Nations Population Fund ,Finland
2022,ADF,28.05,0.05%,African Development Fund ,Finland
2022,United Nations Entity for Gender Equality and the Empowerment of Women,21.47,0.04%,United Nations Entity for Gender Equality and the Empowerment of Women,Finland
2022,GCF,21.02,0.04%,Green Climate Fund,Finland
2022,CERF,16.95,0.03%,Central Emergency Response Fund,Finland
2022,International Development Association - Multilateral Debt Relief Initiative,14.11,0.03%,International Development Association - Multilateral Debt Relief Initiative,Finland
2022,GEF-TF,11.87,0.02%,Global Environment Facility Trust Fund,Finland
2022,IBRD,9.68,0.02%,International Bank for Reconstruction and Development ,Finland
2022,WFP,9.04,0.02%,World Food Programme ,Finland
2022,UNICEF,7.91,0.01%,United Nations Children's Fund ,Finland
2022,United Nations Office of the High Commissioner for Refugees,7.91,0.01%,United Nations Office of the High Commissioner for Refugees,Finland
2022,UNRWA,7.91,0.01%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Finland
2022,IFC,7.22,0.01%,International Finance Corporation ,Finland
2022,IFAD,6.78,0.01%,International Fund for Agricultural Development ,Finland
2022,UN,6.22,0.01%,United Nations,Finland
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),5.97,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Finland
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",4.53,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Finland
2022,AfDB,4.14,0.01%,African Development Bank,Finland
2022,World Trade Organisation - International Trade Centre ,3.39,0.01%,World Trade Organisation - International Trade Centre ,Finland
2022,UNEP,2.92,0.01%,United Nations Environment Programme ,Finland
2022,United Nations Office of Co-ordination of Humanitarian Affairs ,2.83,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Finland
2022,World Health Organisation - core voluntary contributions account,2.45,0.0%,World Health Organisation - core voluntary contributions account,Finland
2022,UNDP,2.26,0.0%,United Nations Development Programme ,Finland
2022,Global Environment Facility - Least Developed Countries Fund,2.26,0.0%,Global Environment Facility - Least Developed Countries Fund,Finland
2022,Organization for Security and Co-operation in Europe,2.19,0.0%,Organization for Security and Co-operation in Europe,Finland
2022,International Labour Organisation - Assessed Contributions,1.92,0.0%,International Labour Organisation - Assessed Contributions,Finland
2022,African Tax Administration Forum,1.81,0.0%,African Tax Administration Forum,Finland
2022,FAO,1.69,0.0%,Food and Agricultural Organisation,Finland
2022,Council of Europe,1.62,0.0%,Council of Europe,Finland
2022,World Health Organisation - assessed contributions,1.53,0.0%,World Health Organisation - assessed contributions,Finland
2022,"United Nations Educational, Scientific and Cultural Organisation",1.47,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Finland
2022,United Nations Office on Drugs and Crime ,1.16,0.0%,United Nations Office on Drugs and Crime ,Finland
2022,United Nations Peacebuilding Fund,1.13,0.0%,United Nations Peacebuilding Fund,Finland
2022,United Nations Office for Disaster Risk Reduction,1.13,0.0%,United Nations Office for Disaster Risk Reduction,Finland
2022,MLF-MP,1.03,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Finland
2022,International Institute for Democracy and Electoral Assistance ,0.57,0.0%,International Institute for Democracy and Electoral Assistance ,Finland
2022,International Vaccine Institute ,0.57,0.0%,International Vaccine Institute ,Finland
2022,UNIDO,0.56,0.0%,United Nations Industrial Development Organisation ,Finland
2022,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.49,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Finland
2022,International Organisation for Migration ,0.4,0.0%,International Organisation for Migration ,Finland
2022,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,0.28,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Finland
2022,World Trade Organisation - Advisory Centre on WTO Law,0.23,0.0%,World Trade Organisation - Advisory Centre on WTO Law,Finland
2022,United Nations Research Institute for Social Development ,0.19,0.0%,United Nations Research Institute for Social Development ,Finland
2022,International Telecommunications Union,0.13,0.0%,International Telecommunications Union,Finland
2022,World Intellectual Property Organisation ,0.13,0.0%,World Intellectual Property Organisation ,Finland
2022,International Renewable Energy Agency,0.12,0.0%,International Renewable Energy Agency,Finland
2022,United Nations Framework Convention on Climate Change ,0.11,0.0%,United Nations Framework Convention on Climate Change ,Finland
2022,Universal Postal Union ,0.08,0.0%,Universal Postal Union ,Finland
